year,nycha_development,borough,total_number_of_resident_job_placements,average_wage_of_such_residents,total_number_of_resident_connections_to_services,total_number_of_residents_that_applied_for_the_nycha_resident_training_academy,total_number_of_residents_that_were_accepted_and_enrolled,total_number_residents_placed_into_full-time_or_part-time_jobs,number_of_residents_that_enrolled_in_financial_counseling_services/workshops_through_the_rees_zone_partner_program,total_number_of_residents_enrolled_in_vocational_training_programs_through_the_program,total_number_of_residents_enrolled_in_prep_courses_for_english_as_a_second_language_(esol)_or_the_test_assessing_secondary_completion_(tasc)_through_the_program,service_connections
2019.0,WSUR (SITE A) 120 WEST 94TH STREET,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,WSUR (BROWNSTONES),Manhattan,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2019.0,WISE TOWERS,Manhattan,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2019.0,WILSON,Manhattan,0.0,15.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0
2019.0,WHITE,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,WASHINGTON HEIGHTS REHAB PHASE IV (D),Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,WASHINGTON HEIGHTS REHAB PHASE IV (C),Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,WASHINGTON HEIGHTS REHAB PHASE III,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),Manhattan,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2019.0,WASHINGTON,Manhattan,10.0,15.09,55.0,18.0,0.0,5.0,0.0,0.0,0.0,55.0
2019.0,WALD,Manhattan,8.0,20.78,37.0,14.0,0.0,0.0,0.0,6.0,0.0,37.0
2019.0,WAGNER,Manhattan,9.0,15.0,84.0,16.0,0.0,0.0,7.0,0.0,0.0,84.0
2019.0,VLADECK II,Manhattan,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2019.0,VLADECK,Manhattan,0.0,15.5,25.0,11.0,0.0,0.0,0.0,0.0,0.0,25.0
2019.0,UPACA (SITE 6),Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,UPACA (SITE 5),Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,TWO BRIDGES URA (SITE 7),Manhattan,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2019.0,THOMAS APARTMENTS,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,TAFT,Manhattan,9.0,27.12,59.0,9.0,0.0,0.0,0.0,0.0,0.0,59.0
2019.0,STRAUS,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,STANTON STREET,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,SMITH,Manhattan,15.0,32.34,29.0,14.0,6.0,5.0,0.0,0.0,0.0,29.0
2019.0,SEWARD PARK EXTENSION,Manhattan,0.0,15.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0
2019.0,SAMUEL (MHOP) III,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,SAMUEL (MHOP) II,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,SAMUEL (MHOP) I,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,SAMUEL (CITY),Manhattan,6.0,27.01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2019.0,SAINT NICHOLAS,Manhattan,11.0,23.23,41.0,18.0,0.0,0.0,0.0,0.0,0.0,41.0
2019.0,RUTGERS,Manhattan,0.0,15.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0
2019.0,ROBINSON,Manhattan,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2019.0,ROBBINS PLAZA,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,RIIS II,Manhattan,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2019.0,RIIS,Manhattan,10.0,26.84,25.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0
2019.0,REHAB PROGRAM (WISE REHAB),Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,REHAB PROGRAM (TAFT REHABS),Manhattan,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,REHAB PROGRAM (DOUGLASS REHABS),Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,RANGEL,Manhattan,0.0,16.17,39.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0
2019.0,RANDOLPH SOUTH,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,PUBLIC SCHOOL 139 (CONVERSION),Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,POLO GROUNDS TOWERS,Manhattan,9.0,16.0,52.0,29.0,8.0,7.0,0.0,0.0,0.0,52.0
2019.0,POLICE SERVICE AREA #6,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,POLICE SERVICE AREA #5,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,POLICE SERVICE AREA #4,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,"PARK AVENUE-EAST 122ND, 123RD STREETS",Manhattan,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2019.0,MORRIS PARK SENIOR CITIZENS HOME,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,METRO NORTH PLAZA,Manhattan,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2019.0,MELTZER TOWER,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,MARSHALL PLAZA,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,MANHATTANVILLE REHAB (GROUP 3),Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,MANHATTANVILLE REHAB (GROUP 2),Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,MANHATTANVILLE,Manhattan,6.0,21.25,30.0,12.0,0.0,0.0,0.0,0.0,0.0,30.0
2019.0,LOWER EAST SIDE REHAB (GROUP 5),Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,LOWER EAST SIDE III,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,LOWER EAST SIDE II,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,LOWER EAST SIDE I INFILL,Manhattan,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2019.0,LINCOLN,Manhattan,10.0,15.0,39.0,25.0,5.0,5.0,0.0,10.0,0.0,39.0
2019.0,LEXINGTON,Manhattan,0.0,27.72,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2019.0,LEHMAN VILLAGE,Manhattan,0.0,15.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0
2019.0,LAVANBURG HOMES,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,LA GUARDIA ADDITION,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,LA GUARDIA,Manhattan,6.0,28.66,32.0,8.0,0.0,0.0,0.0,0.0,0.0,32.0
2019.0,KING TOWERS,Manhattan,10.0,15.09,50.0,13.0,5.0,0.0,0.0,0.0,0.0,50.0
2019.0,JOHNSON,Manhattan,5.0,35.56,44.0,7.0,0.0,0.0,0.0,0.0,0.0,44.0
2019.0,JEFFERSON,Manhattan,12.0,22.19,32.0,11.0,0.0,0.0,0.0,0.0,0.0,32.0
2019.0,ISAACS,Manhattan,0.0,26.7,37.0,8.0,0.0,0.0,0.0,0.0,0.0,37.0
2019.0,HOLMES TOWERS,Manhattan,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2019.0,HERNANDEZ,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,HARLEM RIVER II,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,HARLEM RIVER,Manhattan,6.0,15.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0
2019.0,HARBORVIEW TERRACE,Manhattan,0.0,37.98,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2019.0,GRANT,Manhattan,7.0,14.46,43.0,14.0,5.0,0.0,0.0,0.0,0.0,43.0
2019.0,GRAMPION,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,GOMPERS,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,FULTON,Manhattan,0.0,15.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0
2019.0,FORT WASHINGTON AVENUE REHAB,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,FIRST HOUSES,Manhattan,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,ELLIOTT,Manhattan,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2019.0,EAST RIVER,Manhattan,9.0,16.43,22.0,9.0,6.0,6.0,0.0,0.0,0.0,22.0
2019.0,DYCKMAN,Manhattan,6.0,29.47,12.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0
2019.0,DREW-HAMILTON,Manhattan,6.0,17.82,34.0,12.0,0.0,0.0,0.0,0.0,0.0,34.0
2019.0,DOUGLASS II,Manhattan,0.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2019.0,DOUGLASS I,Manhattan,7.0,19.06,36.0,15.0,0.0,0.0,0.0,0.0,0.0,36.0
2019.0,DOUGLASS ADDITION,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,DE HOSTOS APARTMENTS,Manhattan,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,CORSI HOUSES,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,CLINTON,Manhattan,0.0,22.5,22.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0
2019.0,CHELSEA ADDITION,Manhattan,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,CHELSEA,Manhattan,0.0,19.95,12.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0
2019.0,CARVER,Manhattan,7.0,23.94,36.0,19.0,0.0,0.0,0.0,0.0,0.0,36.0
2019.0,CAMPOS PLAZA II,Manhattan,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2019.0,BRACETTI PLAZA,Manhattan,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,BETHUNE GARDENS,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,BARUCH HOUSES ADDITION,Manhattan,9.0,21.47,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2019.0,BARUCH,Manhattan,0.0,21.46,9.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0
2019.0,AUDUBON,Manhattan,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2019.0,AMSTERDAM ADDITION,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,AMSTERDAM,Manhattan,18.0,23.18,32.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0
2019.0,830 AMSTERDAM AVENUE,Manhattan,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2019.0,45 ALLEN STREET,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,344 EAST 28TH STREET,Manhattan,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,335 EAST 111TH STREET,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,154 WEST 84TH STREET,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,131 SAINT NICHOLAS AVENUE,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,WYCKOFF GARDENS,Brooklyn,6.0,20.25,41.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0
2019.0,WOODSON,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,WILLIAMSBURG,Brooklyn,0.0,0.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,41.0
2019.0,WILLIAMS PLAZA,Brooklyn,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2019.0,WHITMAN,Brooklyn,14.0,33.93,64.0,40.0,5.0,5.0,0.0,0.0,0.0,64.0
2019.0,1010 EAST 178TH STREET,Bronx,0.0,27.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,WEEKSVILLE GARDENS,Brooklyn,7.0,15.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,5.0
2019.0,VANDALIA AVENUE,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,VAN DYKE II,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,VAN DYKE I,Brooklyn,22.0,18.16,84.0,36.0,11.0,8.0,23.0,0.0,0.0,84.0
2019.0,UNITY PLAZA (SITES 4-27),Brooklyn,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0
2019.0,"UNITY PLAZA (SITES 17,24,25A)",Brooklyn,5.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,TOMPKINS,Brooklyn,13.0,22.11,37.0,26.0,6.0,6.0,0.0,0.0,0.0,37.0
2019.0,TILDEN,Brooklyn,0.0,20.0,38.0,30.0,0.0,0.0,0.0,0.0,0.0,38.0
2019.0,TAYLOR STREET-WYTHE AVENUE,Brooklyn,0.0,15.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0
2019.0,TAPSCOTT STREET REHAB,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,SUTTER AVENUE-UNION STREET,Brooklyn,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,SURFSIDE GARDENS,Brooklyn,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2019.0,SUMNER,Brooklyn,5.0,15.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,19.0
2019.0,STUYVESANT GARDENS II,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,STUYVESANT GARDENS I,Brooklyn,0.0,16.65,12.0,19.0,5.0,0.0,0.0,0.0,0.0,12.0
2019.0,STERLING PLACE REHABS (STERLING-BUFFALO),Brooklyn,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2019.0,STERLING PLACE REHABS (SAINT JOHNS-STERLING),Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,SHEEPSHEAD BAY,Brooklyn,11.0,31.89,45.0,26.0,0.0,0.0,0.0,0.0,0.0,45.0
2019.0,SARATOGA VILLAGE,Brooklyn,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2019.0,RUTLAND TOWERS,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,ROOSEVELT II,Brooklyn,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2019.0,ROOSEVELT I,Brooklyn,0.0,18.44,25.0,14.0,0.0,0.0,0.0,0.0,0.0,25.0
2019.0,REID APARTMENTS,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,RED HOOK WEST,Brooklyn,10.0,15.26,29.0,19.0,0.0,0.0,0.0,0.0,0.0,29.0
2019.0,RED HOOK EAST,Brooklyn,12.0,17.96,45.0,16.0,0.0,0.0,0.0,0.0,0.0,45.0
2019.0,RALPH AVENUE REHAB,Brooklyn,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,PROSPECT PLAZA II,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,PROSPECT PLAZA I,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,POLICE SERVICE AREA #3 SATELLITE,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,POLICE SERVICE AREA #3,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,POLICE SERVICE AREA #1 SATELLITE,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,PINK,Brooklyn,14.0,18.67,35.0,53.0,10.0,8.0,0.0,0.0,0.0,35.0
2019.0,PENNSYLVANIA AVENUE-WORTMAN AVENUE,Brooklyn,9.0,17.18,29.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
2019.0,PARK ROCK REHAB,Brooklyn,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2019.0,PALMETTO GARDENS,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,O'DWYER GARDENS,Brooklyn,6.0,34.97,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2019.0,OCEAN HILL-BROWNSVILLE,Brooklyn,0.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
2019.0,OCEAN HILL APARTMENTS,Brooklyn,0.0,15.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0
2019.0,NOSTRAND,Brooklyn,0.0,15.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,30.0
2019.0,MARLBORO,Brooklyn,13.0,15.05,48.0,21.0,6.0,0.0,5.0,0.0,0.0,48.0
2019.0,MARCY AVENUE-GREENE AVENUE SITE B,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,MARCY AVENUE-GREENE AVENUE SITE A,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,MARCY,Brooklyn,16.0,20.38,45.0,19.0,8.0,0.0,0.0,0.0,0.0,45.0
2019.0,LOW HOUSES,Brooklyn,7.0,15.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0
2019.0,LONG ISLAND BAPTIST HOUSES,Brooklyn,0.0,20.82,7.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0
2019.0,LINDEN,Brooklyn,12.0,20.56,61.0,44.0,10.0,9.0,0.0,0.0,0.0,61.0
2019.0,LENOX ROAD-ROCKAWAY PARKWAY,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,LAFAYETTE,Brooklyn,16.0,22.86,46.0,41.0,8.0,7.0,0.0,0.0,0.0,46.0
2019.0,KINGSBOROUGH EXTENSION,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,KINGSBOROUGH,Brooklyn,21.0,24.1,37.0,37.0,9.0,8.0,0.0,0.0,0.0,37.0
2019.0,INGERSOLL,Brooklyn,21.0,22.48,81.0,44.0,15.0,16.0,0.0,0.0,0.0,81.0
2019.0,INDEPENDENCE,Brooklyn,0.0,15.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0
2019.0,HYLAN,Brooklyn,0.0,15.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,HUGHES APARTMENTS,Brooklyn,8.0,33.11,13.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0
2019.0,HOWARD AVENUE-PARK PLACE,Brooklyn,0.0,0.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0
2019.0,HOWARD AVENUE,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,HOWARD,Brooklyn,9.0,15.0,32.0,32.0,6.0,7.0,0.0,0.0,0.0,32.0
2019.0,HOPE GARDENS,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,HABER,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,GRAVESEND,Brooklyn,7.0,24.43,36.0,12.0,0.0,0.0,0.0,0.0,0.0,36.0
2019.0,GOWANUS,Brooklyn,7.0,21.9,33.0,12.0,0.0,0.0,0.0,0.0,0.0,33.0
2019.0,GLENWOOD,Brooklyn,11.0,28.66,42.0,19.0,0.0,0.0,0.0,0.0,0.0,42.0
2019.0,GLENMORE PLAZA,Brooklyn,0.0,15.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,19.0
2019.0,GARVEY (GROUP A),Brooklyn,6.0,15.0,14.0,9.0,7.0,0.0,0.0,0.0,0.0,14.0
2019.0,FIORENTINO PLAZA,Brooklyn,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2019.0,FENIMORE-LEFFERTS,Brooklyn,0.0,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,FARRAGUT,Brooklyn,10.0,23.17,43.0,24.0,0.0,0.0,0.0,0.0,0.0,43.0
2019.0,EAST NEW YORK CITY LINE,Brooklyn,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2019.0,CYPRESS HILLS,Brooklyn,7.0,17.5,33.0,31.0,0.0,0.0,0.0,0.0,0.0,33.0
2019.0,CROWN HEIGHTS,Brooklyn,0.0,40.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,COOPER PARK,Brooklyn,19.0,28.93,14.0,19.0,0.0,0.0,0.0,0.0,0.0,14.0
2019.0,CONEY ISLAND I (SITES 4 & 5),Brooklyn,6.0,24.1,11.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0
2019.0,CONEY ISLAND I (SITE 8),Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,CONEY ISLAND I (SITE 1B),Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,CONEY ISLAND,Brooklyn,9.0,19.57,11.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0
2019.0,CAREY GARDENS,Brooklyn,10.0,24.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,20.0
2019.0,BUSHWICK II CDA (GROUP E),Brooklyn,0.0,32.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2019.0,BUSHWICK II (GROUPS B & D),Brooklyn,0.0,35.98,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2019.0,BUSHWICK II (GROUPS A & C),Brooklyn,5.0,39.15,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2019.0,BUSHWICK,Brooklyn,16.0,22.37,62.0,16.0,6.0,6.0,10.0,0.0,0.0,62.0
2019.0,BROWNSVILLE,Brooklyn,10.0,14.85,59.0,41.0,0.0,0.0,5.0,0.0,0.0,59.0
2019.0,BROWN,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,BREVOORT,Brooklyn,6.0,18.5,30.0,27.0,5.0,0.0,0.0,0.0,0.0,30.0
2019.0,BREUKELEN,Brooklyn,17.0,17.9,68.0,32.0,5.0,5.0,0.0,0.0,0.0,68.0
2019.0,BOULEVARD,Brooklyn,12.0,15.86,93.0,25.0,7.0,0.0,0.0,0.0,0.0,93.0
2019.0,BORINQUEN PLAZA II,Brooklyn,0.0,15.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0
2019.0,BORINQUEN PLAZA I,Brooklyn,0.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0
2019.0,BERRY STREET-SOUTH 9TH STREET,Brooklyn,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2019.0,BELMONT-SUTTER AREA,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,BEDFORD-STUYVESANT REHAB,Brooklyn,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2019.0,BAY VIEW,Brooklyn,22.0,19.95,78.0,64.0,10.0,8.0,5.0,0.0,0.0,78.0
2019.0,ATLANTIC TERMINAL SITE 4B,Brooklyn,0.0,27.82,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2019.0,ARMSTRONG II,Brooklyn,0.0,21.92,17.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0
2019.0,ARMSTRONG I,Brooklyn,6.0,22.16,16.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0
2019.0,ALBANY II,Brooklyn,0.0,15.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,22.0
2019.0,ALBANY,Brooklyn,10.0,24.24,28.0,25.0,5.0,0.0,0.0,0.0,0.0,28.0
2019.0,572 WARREN STREET,Brooklyn,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2019.0,303 VERNON AVENUE,Brooklyn,0.0,15.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0
2019.0,104-14 TAPSCOTT STREET,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,WEST TREMONT AVENUE-SEDGWICK AVENUE AREA,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,WEST FARMS SQUARE CONVENTIONAL,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,WEST FARMS ROAD REHAB,Bronx,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,WEBSTER,Bronx,0.0,36.88,31.0,7.0,0.0,0.0,0.0,0.0,0.0,31.0
2019.0,UNIVERSITY AVENUE REHAB,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
